# #GHz real imag
5.941250000000000142e+01 -6.773851738838114478e-02 1.633158352726832296e-02
5.942499999999999716e+01 -6.527996681913361687e-02 2.698835203163946900e-02
5.943750000000000000e+01 -6.070495137066881514e-02 3.727650956102054880e-02
5.945000000000000284e+01 -5.394271634682078903e-02 4.659707094371851044e-02
5.946249999999999858e+01 -4.552430399301885672e-02 5.430328849663941526e-02
5.947500000000000142e+01 -3.582686750678951842e-02 6.039239539015107960e-02
5.948749999999999716e+01 -2.521477460822947950e-02 6.480320256232527387e-02
5.950000000000000000e+01 -1.355971783393126844e-02 6.719301356699716732e-02
5.951250000000000284e+01 -1.491136880873074680e-03 6.714537235241722912e-02
5.952499999999999858e+01 1.028541000082636159e-02 6.456739987885844190e-02
5.953750000000000142e+01 2.122758530933913784e-02 5.992998633859292212e-02
5.954999999999999716e+01 3.111774665791948793e-02 5.347874561953726291e-02
5.956250000000000000e+01 3.975379800628794230e-02 4.534466232832196075e-02
5.957500000000000284e+01 4.660726057059388916e-02 3.547108927162840458e-02
5.958749999999999858e+01 5.122583942004243357e-02 2.442768325135230220e-02
5.960000000000000142e+01 5.350671570175750263e-02 1.290066925508604259e-02
5.961249999999999716e+01 5.375021900174985906e-02 1.384514734663708658e-03
5.962500000000000000e+01 5.199145840126502549e-02 -1.004468296554801576e-02
5.963750000000000284e+01 4.794552734752484391e-02 -2.104112859169364122e-02
5.964999999999999858e+01 4.167161296659471770e-02 -3.092413672576521666e-02
5.966250000000000142e+01 3.366295705804602661e-02 -3.907276452343719231e-02
5.967499999999999716e+01 2.451654602194036289e-02 -4.523293259799474053e-02
5.968750000000000000e+01 1.462349728110455029e-02 -4.967911500937381014e-02
5.970000000000000284e+01 3.867650209955697613e-03 -5.218543802162467493e-02
5.971249999999999858e+01 -7.135233988056939591e-03 -5.223990839782269302e-02
5.972500000000000142e+01 -1.756239943955887825e-02 -4.994915345314435151e-02
5.973749999999999716e+01 -2.687527729672454374e-02 -4.576383325447774819e-02
5.975000000000000000e+01 -3.520607146129414722e-02 -4.027303789285963109e-02
5.976250000000000284e+01 -4.242949062736517396e-02 -3.296538158439932253e-02
5.977499999999999858e+01 -4.764642931086979227e-02 -2.450832031825982138e-02
5.978750000000000142e+01 -5.084579204816197517e-02 -1.521436660516221201e-02
5.979999999999999716e+01 -5.189679191378043788e-02 -5.742933180125384639e-03
5.981250000000000000e+01 -5.101071143774822680e-02 3.449633844995577542e-03
5.982500000000000284e+01 -4.845357076986690770e-02 1.218473993209484747e-02
5.983749999999999858e+01 -4.405684644504458819e-02 2.021212416169687956e-02
5.985000000000000142e+01 -3.795556521678136036e-02 2.701478239061484016e-02
5.986249999999999716e+01 -3.050138029723756250e-02 3.214740412947621195e-02
5.987500000000000000e+01 -2.238600378747690120e-02 3.542068337935864314e-02
5.988750000000000284e+01 -1.390184654081782524e-02 3.682700670376826829e-02
5.989999999999999858e+01 -5.283849126731647930e-03 3.656081684996019543e-02
5.991250000000000142e+01 3.210965908952259900e-03 3.426569587234769287e-02
5.992499999999999716e+01 1.101440292373693890e-02 3.004750208248233717e-02
5.993750000000000000e+01 1.747197032375137973e-02 2.414176027637511199e-02
5.995000000000000284e+01 2.253916756085265483e-02 1.700560581374048127e-02
5.996249999999999858e+01 2.599106073335302400e-02 9.086399926911636199e-03
5.997500000000000142e+01 2.784834791477330471e-02 3.944585208608906968e-04
5.998749999999999716e+01 2.773749209998611909e-02 -8.791103230082936842e-03
6.000000000000000000e+01 2.509681156276162561e-02 -1.830656765429899968e-02
6.001250000000000284e+01 2.079630534320897617e-02 -2.638789931484582588e-02
6.002499999999999858e+01 1.498596444035938703e-02 -3.346683162968751984e-02
6.003750000000000142e+01 7.804737260220085023e-03 -3.943682592681106019e-02
6.004999999999999716e+01 -7.289989791342664114e-04 -4.403236070755922604e-02
6.006250000000000000e+01 -1.032985382599942333e-02 -4.674887597291254443e-02
6.007500000000000284e+01 -2.024377345674501297e-02 -4.730361254974906060e-02
6.008749999999999858e+01 -2.995746591628933517e-02 -4.590078828706081748e-02
6.010000000000000142e+01 -3.923126752950947815e-02 -4.275941430305855995e-02
6.011249999999999716e+01 -4.810800430779051118e-02 -3.786821527935232967e-02
6.012500000000000000e+01 -5.608005142285595046e-02 -3.104081724920501606e-02
6.013750000000000284e+01 -6.246719564703565042e-02 -2.255245896340406578e-02
6.014999999999999858e+01 -6.693385730514310461e-02 -1.314751737484604055e-02
6.016250000000000142e+01 -6.970493455533804950e-02 -3.180264381102957706e-03
6.017499999999999716e+01 -7.074462449238536066e-02 7.201450870051685944e-03
6.018750000000000000e+01 -6.969787595411075509e-02 1.782275234416774018e-02
6.020000000000000284e+01 -6.638714736870564292e-02 2.802657389407287730e-02
6.021249999999999858e+01 -6.115875791900865499e-02 3.714371289849637686e-02
6.022500000000000142e+01 -5.463380909945031449e-02 4.502780043587150532e-02
6.023749999999999716e+01 -4.692460585296995279e-02 5.179635924849729234e-02
6.025000000000000000e+01 -3.795221448617069893e-02 5.718722533362720351e-02
6.026250000000000284e+01 -2.802853380867667554e-02 6.054582956816876443e-02
6.027499999999999858e+01 -1.782349943295872055e-02 6.171339913104617603e-02
6.028750000000000142e+01 -7.941299473432987879e-03 6.099529191571301245e-02
6.029999999999999716e+01 1.412175828511499963e-03 5.863089352862568826e-02
6.031250000000000000e+01 1.022713528768581445e-02 5.468614398027880213e-02
6.032500000000000284e+01 1.805760165557935421e-02 4.904372296209362492e-02
6.033749999999999858e+01 2.438864425289699600e-02 4.196830400892773844e-02
6.035000000000000142e+01 2.889688913557893202e-02 3.411347250624675864e-02
6.036249999999999716e+01 3.185667874184145570e-02 2.595727576059695535e-02
6.037500000000000000e+01 3.332780057342545066e-02 1.757081962447280127e-02
6.038750000000000284e+01 3.310263660620782478e-02 9.032925307959809372e-03
6.039999999999999858e+01 3.103167399144100141e-02 9.019669568698879345e-04
6.041250000000000142e+01 2.723477524145747827e-02 -6.277757888249606809e-03
6.042499999999999716e+01 2.228458870244622025e-02 -1.213112294585228304e-02
6.043750000000000000e+01 1.653354559728723722e-02 -1.676314608516620008e-02
6.045000000000000284e+01 1.005443240369410102e-02 -2.013569189394345815e-02
6.046249999999999858e+01 2.952731709038270910e-03 -2.192912425999847537e-02
6.047500000000000142e+01 -4.182924610016086446e-03 -2.188135145424831979e-02
6.048749999999999716e+01 -1.081835816332941611e-02 -2.021622165412793534e-02
6.050000000000000000e+01 -1.668266493149505800e-02 -1.729525927241310976e-02
6.051250000000000284e+01 -2.180963253321970691e-02 -1.332789008675686754e-02
6.052499999999999858e+01 -2.591308309551521721e-02 -8.186233543097068410e-03
6.053750000000000142e+01 -2.866509006766880530e-02 -2.118829032722367809e-03
6.054999999999999716e+01 -2.970406337045842365e-02 4.362438610613114491e-03
6.056250000000000000e+01 -2.925426034043767179e-02 1.069952423158122140e-02
6.057500000000000284e+01 -2.750130425596896203e-02 1.672835443646093420e-02
6.058749999999999858e+01 -2.451634640243276209e-02 2.242429450287929810e-02
6.060000000000000142e+01 -2.010550854548197319e-02 2.746387189958260366e-02
6.061249999999999716e+01 -1.448732006481974303e-02 3.128231335074774244e-02
6.062500000000000000e+01 -8.098927972923107219e-03 3.360553831661212271e-02
6.063750000000000284e+01 -1.485231843239456827e-03 3.450210459471832886e-02
6.064999999999999858e+01 5.248634234564383827e-03 3.415718788178842558e-02
6.066250000000000142e+01 1.209908866616360434e-02 3.244748339352414301e-02
6.067499999999999716e+01 1.862833295074526122e-02 2.901567109813044110e-02
6.068750000000000000e+01 2.429697585910437635e-02 2.403857150663439232e-02
6.070000000000000284e+01 2.869176138117976102e-02 1.799302898351751862e-02
6.071249999999999858e+01 3.186671327476536114e-02 1.123141992178580684e-02
6.072500000000000142e+01 3.380956716519521038e-02 3.814328969630262443e-03
6.073749999999999716e+01 3.420960458865419246e-02 -4.216855727775060091e-03
6.075000000000000000e+01 3.278567383000389329e-02 -1.235713503614425945e-02
6.076250000000000284e+01 2.963201315892467075e-02 -2.000841311665830721e-02
6.077499999999999858e+01 2.512379772402117961e-02 -2.686714013443667476e-02
6.078750000000000142e+01 1.941425500920984648e-02 -3.296169823993806702e-02
6.079999999999999716e+01 1.245751019561282084e-02 -3.810988917342279791e-02
6.081250000000000000e+01 4.339404224984130115e-03 -4.182115231433144314e-02
6.082500000000000284e+01 -4.434730215941979151e-03 -4.367403239692410621e-02
6.083749999999999858e+01 -1.330913213590909430e-02 -4.380983199561755415e-02
6.085000000000000142e+01 -2.205173659677484369e-02 -4.244395233176775917e-02
6.086249999999999716e+01 -3.063517240382795936e-02 -3.955993023939168712e-02
6.087500000000000000e+01 -3.875035019623424004e-02 -3.493378579219382635e-02
6.088750000000000284e+01 -4.581448869761867160e-02 -2.863832389443167481e-02
6.089999999999999858e+01 -5.139354339573666552e-02 -2.119642022461204478e-02
6.091250000000000142e+01 -5.547989903852575122e-02 -1.310225597195794657e-02
6.092499999999999716e+01 -5.826119621683339966e-02 -4.435420449886469905e-03
6.093750000000000000e+01 -5.949480828599063020e-02 4.686010913603047383e-03
6.095000000000000284e+01 -5.884616280050446874e-02 1.403866654327093691e-02
6.096249999999999858e+01 -5.635624815084886580e-02 2.285388825876692037e-02
6.097500000000000142e+01 -5.242751010137684103e-02 3.074615765428941397e-02
6.098749999999999716e+01 -4.735776640289822426e-02 3.780482047092491998e-02
6.100000000000000000e+01 -4.109477632073364750e-02 4.401366516817721564e-02
6.101250000000000284e+01 -3.372694751265618851e-02 4.893656340809188904e-02
6.102499999999999858e+01 -2.561907499985721648e-02 5.213328290396190140e-02
6.103750000000000142e+01 -1.738426963143453047e-02 5.363846889378081489e-02
6.104999999999999716e+01 -9.278124655707875590e-03 5.368302812982651828e-02
6.106250000000000000e+01 -1.465192053979785195e-03 5.240631293294866627e-02
6.107500000000000284e+01 6.050433845993571230e-03 4.965246550532509406e-02
6.108749999999999858e+01 1.264928597885798568e-02 4.544590735516762514e-02
6.110000000000000142e+01 1.795569560479315374e-02 4.009575392118758241e-02
6.111249999999999716e+01 2.188344486674913270e-02 3.427200592724396339e-02
6.112500000000000000e+01 2.472494274190550206e-02 2.808012166578677943e-02
6.113750000000000284e+01 2.640742939916925977e-02 2.152338514956924839e-02
6.114999999999999858e+01 2.651692913380483685e-02 1.479319073269415655e-02
6.116250000000000142e+01 2.515070023854804049e-02 8.497026124581570292e-03
6.117499999999999716e+01 2.260447923939224585e-02 3.020540717904118908e-03
6.118750000000000000e+01 1.928628589498564139e-02 -1.563540095242576177e-03
6.120000000000000284e+01 1.526290407527078688e-02 -5.339785513495060379e-03
6.121249999999999858e+01 1.053630613693215534e-02 -8.086219626857141241e-03
6.122500000000000142e+01 5.350607198868861762e-03 -9.535231062123679380e-03
6.123749999999999716e+01 3.226849803379472706e-04 -9.559294845050698985e-03
6.125000000000000000e+01 -4.255356521226923670e-03 -8.421708928244335535e-03
6.126250000000000284e+01 -8.246739132509440379e-03 -6.498458954242933294e-03
6.127499999999999858e+01 -1.184009708969835373e-02 -3.743097812554327559e-03
6.128750000000000142e+01 -1.454077908974638934e-02 -1.144905900080142163e-05
6.129999999999999716e+01 -1.603199275867822626e-02 4.332725524117693634e-03
6.131250000000000000e+01 -1.616916023602934030e-02 8.777047305494467891e-03
6.132500000000000284e+01 -1.532892945476999405e-02 1.305358448745804617e-02
6.133749999999999858e+01 -1.355214173337499287e-02 1.706272151583358015e-02
6.135000000000000142e+01 -1.075570325232472202e-02 2.078155730717055893e-02
6.136249999999999716e+01 -6.779486060161195836e-03 2.377711091241173705e-02
6.137500000000000000e+01 -1.965924149342351390e-03 2.568265880359573913e-02
6.138750000000000284e+01 3.151195322482812453e-03 2.625256003494728235e-02
6.139999999999999858e+01 8.359084438454086538e-03 2.586115110174386916e-02
6.141250000000000142e+01 1.370124780149915324e-02 2.442391259000047804e-02
6.142499999999999716e+01 1.907786529563683733e-02 2.170309851313518765e-02
6.143750000000000000e+01 2.388526072268841449e-02 1.756384575111681959e-02
6.145000000000000284e+01 2.769260493496883066e-02 1.231809448912284631e-02
6.146249999999999858e+01 3.036835622720269329e-02 6.331701879569860865e-03
6.147500000000000142e+01 3.210718224183633368e-02 -1.347619804536651208e-04
6.148749999999999716e+01 3.266760457100130466e-02 -7.245105562363457832e-03
6.150000000000000000e+01 3.168894081077952563e-02 -1.472462406904087064e-02
6.151250000000000284e+01 2.897489371251416729e-02 -2.199357790174812782e-02
6.152499999999999858e+01 2.497681717579285088e-02 -2.859605517839508212e-02
6.153750000000000142e+01 1.986035953699044274e-02 -3.450602633926727614e-02
6.154999999999999716e+01 1.365751879563332008e-02 -3.969248663395642807e-02
6.156250000000000000e+01 6.166965336095102217e-03 -4.384030141375333534e-02
6.157500000000000284e+01 -2.225396223839467506e-03 -4.648090771730763182e-02
6.158749999999999858e+01 -1.097226301481548337e-02 -4.737869233375036071e-02
6.160000000000000142e+01 -1.969100560494489727e-02 -4.675020972304616551e-02
6.161249999999999716e+01 -2.831174388352025728e-02 -4.463290202515655253e-02
6.162500000000000000e+01 -3.676033228026952954e-02 -4.094514309380474504e-02
6.163750000000000284e+01 -4.449566387376617527e-02 -3.555221682225678109e-02
6.164999999999999858e+01 -5.103541161676013183e-02 -2.879849704606936289e-02
6.166250000000000142e+01 -5.618229017811783577e-02 -2.102293175656538837e-02
6.167499999999999716e+01 -6.008933452671594289e-02 -1.251582772404611493e-02
6.168750000000000000e+01 -6.265744720478615137e-02 -3.253939971620309346e-03
6.170000000000000284e+01 -6.344781360801329817e-02 6.503168535124221120e-03
6.171249999999999858e+01 -6.227241202250815427e-02 1.622128274719451813e-02
6.172500000000000142e+01 -5.939822171364836367e-02 2.532440695998667418e-02
6.173749999999999716e+01 -5.512475134592688397e-02 3.374323610289443887e-02
6.175000000000000000e+01 -4.954693258749670592e-02 4.145759224958639466e-02
6.176250000000000284e+01 -4.254716774200009016e-02 4.814976699443172803e-02
6.177499999999999858e+01 -3.440415569755877340e-02 5.344459569406601052e-02
6.178750000000000142e+01 -2.556849456891674421e-02 5.696122727312814826e-02
6.179999999999999716e+01 -1.647550575859448377e-02 5.887976291089467434e-02
6.181250000000000000e+01 -7.402093707947349395e-03 5.924466957984950155e-02
6.182500000000000284e+01 1.683598019422558739e-03 5.812503583453562661e-02
6.183749999999999858e+01 1.042062352413885423e-02 5.522791670182808366e-02
6.185000000000000142e+01 1.828859349895127495e-02 5.068025679042891668e-02
6.186249999999999716e+01 2.487020879059700929e-02 4.498995556502219384e-02
6.187500000000000000e+01 3.023336164708483043e-02 3.850960344950983549e-02
6.188750000000000284e+01 3.437133495674240397e-02 3.126107928644803607e-02
6.189999999999999858e+01 3.710943381973415972e-02 2.340448747558990933e-02
6.191250000000000142e+01 3.810699039379810554e-02 1.525530669895108771e-02
6.192499999999999716e+01 3.741754846167102272e-02 7.340569007137906499e-03
6.193750000000000000e+01 3.531092745922553844e-02 6.829575796811043200e-05
6.195000000000000284e+01 3.211941831851972129e-02 -6.587323051679371683e-03
6.196249999999999858e+01 2.778866543694055724e-02 -1.249354817805213048e-02
6.197500000000000142e+01 2.226398433176655922e-02 -1.734130726546574339e-02
6.198749999999999716e+01 1.593597680330659239e-02 -2.070510541379544031e-02
6.200000000000000000e+01 9.397439351043600925e-03 -2.255776871672878978e-02
6.201250000000000284e+01 2.928531351683161602e-03 -2.316095442089220052e-02
6.202499999999999858e+01 -3.503479099521994693e-03 -2.262576538196097581e-02
6.203750000000000142e+01 -9.798742614455471789e-03 -2.066871365199103583e-02
6.204999999999999716e+01 -1.535505698064134478e-02 -1.732117265015276769e-02
6.206250000000000000e+01 -1.982682378205047335e-02 -1.289925618817050826e-02
6.207500000000000284e+01 -2.308616303674472514e-02 -7.964221864803998005e-03
6.208749999999999858e+01 -2.539324639999194361e-02 -2.539778597991366842e-03
6.210000000000000142e+01 -2.663296088314806576e-02 3.245322988787833433e-03
6.211249999999999716e+01 -2.644123403339496137e-02 9.394643221094192698e-03
6.212500000000000000e+01 -2.476907124111073222e-02 1.517339242820336422e-02
6.213750000000000284e+01 -2.188703059824365429e-02 2.022962195848210937e-02
6.214999999999999858e+01 -1.829927434904712533e-02 2.448302483340174251e-02
6.216250000000000142e+01 -1.390157211428627929e-02 2.811636203707916851e-02
6.217499999999999716e+01 -8.614049340646613706e-03 3.081683445673501567e-02
6.218750000000000000e+01 -2.648894982919174166e-03 3.211463144180411872e-02
6.220000000000000284e+01 3.247774656094489214e-03 3.200354661904981218e-02
6.221249999999999858e+01 8.904591597146054721e-03 3.075059168326942094e-02
6.222500000000000142e+01 1.424562649368963686e-02 2.855902609091849967e-02
6.223749999999999716e+01 1.934402110587426712e-02 2.521002701714155150e-02
6.225000000000000000e+01 2.368180312889152025e-02 2.066486378747663111e-02
6.226250000000000284e+01 2.683602299696638202e-02 1.513774855037101387e-02
6.227499999999999858e+01 2.871128811103632744e-02 9.253931224328165381e-03
6.228750000000000142e+01 2.950209033551072849e-02 3.146197278112650413e-03
6.229999999999999716e+01 2.926805367729485435e-02 -3.142625063080379481e-03
6.231250000000000000e+01 2.770874091446612342e-02 -9.538230060666041607e-03
6.232500000000000284e+01 2.469976635140130536e-02 -1.554128718616601228e-02
6.233749999999999858e+01 2.050699824028669876e-02 -2.064268866630797339e-02
6.235000000000000142e+01 1.557147181526366032e-02 -2.479306131397782456e-02
6.236249999999999716e+01 1.003359694470526246e-02 -2.808855419318274926e-02
6.237500000000000000e+01 3.833273595746886173e-03 -3.060896172527914627e-02
6.238750000000000284e+01 -3.001650258824864990e-03 -3.181250263668507217e-02
6.239999999999999858e+01 -9.851572459673043833e-03 -3.133495528059283830e-02
6.241250000000000142e+01 -1.623724448023762534e-02 -2.959507645015421740e-02
6.242499999999999716e+01 -2.217916788004785367e-02 -2.689217956545940716e-02
6.243750000000000000e+01 -2.769627408284737469e-02 -2.321438129524052915e-02
6.245000000000000284e+01 -3.245665847166654544e-02 -1.828405114742098422e-02
6.246249999999999858e+01 -3.601845021072450775e-02 -1.252013401115471131e-02
6.247500000000000142e+01 -3.820501378394380865e-02 -6.332426922909007404e-03
6.248749999999999716e+01 -3.926901343547910261e-02 -3.820259943085023706e-05
6.250000000000000000e+01 -3.921885345880463114e-02 6.247702709773142113e-03
6.251250000000000284e+01 -3.809688590740507863e-02 1.250134346223331222e-02
6.252499999999999858e+01 -3.562423804507679204e-02 1.843192580343972278e-02
6.253750000000000142e+01 -3.200266419275255708e-02 2.364958200435042512e-02
6.254999999999999716e+01 -2.761023594404003051e-02 2.779236575925080055e-02
6.256250000000000000e+01 -2.269355261320566905e-02 3.111899513639658499e-02
6.257500000000000284e+01 -1.725893534740203378e-02 3.348853048939211263e-02
6.258749999999999858e+01 -1.135970847899171569e-02 3.476638833220009606e-02
6.260000000000000142e+01 -5.437090825474191931e-03 3.467835337652234312e-02
6.261249999999999716e+01 1.541757335429069114e-04 3.330481467457747924e-02
6.262500000000000000e+01 5.092437592036792859e-03 3.103156941051808670e-02
6.263750000000000284e+01 9.527333483008819381e-03 2.804577662210348127e-02
6.264999999999999858e+01 1.332658523507943352e-02 2.420544608131543207e-02
6.266250000000000142e+01 1.617204469904229974e-02 1.958917565799053739e-02
6.267499999999999716e+01 1.775575348144689189e-02 1.457526513979183827e-02
6.268750000000000000e+01 1.819535077694437938e-02 9.567759881012445622e-03
6.270000000000000284e+01 1.767661715133389544e-02 4.824708577173923707e-03
6.271249999999999858e+01 1.631456308297272659e-02 2.512329750815184542e-04
6.272500000000000142e+01 1.394080949023854266e-02 -4.014986937240661719e-03
6.273749999999999716e+01 1.047744644954692016e-02 -7.509026767616776808e-03
6.275000000000000000e+01 6.420180659440759968e-03 -9.902375146285880697e-03
6.276250000000000284e+01 2.164230243573717245e-03 -1.129027950814368020e-02
6.277499999999999858e+01 -2.264012769840901239e-03 -1.185810544862267099e-02
6.278750000000000142e+01 -6.865323224093210566e-03 -1.144883398735521002e-02
6.279999999999999716e+01 -1.140412402911043788e-02 -9.861755266473391790e-03
6.281250000000000000e+01 -1.539141690071151036e-02 -7.082308379366681131e-03
6.282500000000000284e+01 -1.854284216010988751e-02 -3.446097775906908564e-03
6.283749999999999858e+01 -2.086245599791975228e-02 6.195340620146964732e-04
6.285000000000000142e+01 -2.249343257314149677e-02 5.229757313696107961e-03
6.286249999999999716e+01 -2.313342016578174079e-02 1.040406902717618855e-02
6.287500000000000000e+01 -2.242178897351744873e-02 1.585449355661520607e-02
6.288750000000000284e+01 -2.044814811810770350e-02 2.099615415651222630e-02
6.289999999999999858e+01 -1.753552352421681657e-02 2.557497944231962306e-02
6.291250000000000142e+01 -1.385134794174669275e-02 2.964133312247520247e-02
6.292499999999999716e+01 -9.217250783042481299e-03 3.327335084937244059e-02
6.293750000000000000e+01 -3.554558713380974715e-03 3.596707796356563014e-02
6.295000000000000284e+01 2.730730465240010368e-03 3.733180089486910075e-02
6.296249999999999858e+01 9.011971384700915785e-03 3.744197141274981100e-02
6.297500000000000142e+01 1.532765233171356524e-02 3.653107588409894996e-02
6.298749999999999716e+01 2.162805142848273077e-02 3.455848140247366057e-02
6.300000000000000000e+01 2.780382851937422684e-02 3.118433553282787263e-02
6.301250000000000284e+01 3.318269226653305926e-02 2.653673919699211722e-02
6.302499999999999858e+01 3.749373810518819017e-02 2.083242528509363090e-02
6.303750000000000142e+01 4.075666766350321407e-02 1.466779762268630161e-02
6.304999999999999716e+01 4.311207476764111757e-02 7.959429849159769046e-03
6.306250000000000000e+01 4.442021516583734286e-02 7.322946183863495925e-04
6.307500000000000284e+01 4.418872226736283992e-02 -6.891578001857608451e-03
6.308749999999999858e+01 4.246944053642850297e-02 -1.431133466514562282e-02
6.310000000000000142e+01 3.949225995229663222e-02 -2.117182738981460144e-02
6.311249999999999716e+01 3.561993052917077768e-02 -2.749448045838587956e-02
6.312500000000000000e+01 3.061966890938185026e-02 -3.324986141272900930e-02
6.313750000000000284e+01 2.444805451332963953e-02 -3.817765504444892155e-02
6.314999999999999858e+01 1.740934838910090585e-02 -4.174452347597782526e-02
6.316250000000000142e+01 9.977767464000393896e-03 -4.394819148774498085e-02
6.317499999999999716e+01 2.523626807387257479e-03 -4.489225168042157432e-02
6.318750000000000000e+01 -5.086166935658098347e-03 -4.477608695444317000e-02
6.320000000000000284e+01 -1.264074383786398595e-02 -4.342554558071085730e-02
6.321249999999999858e+01 -1.983659183993921257e-02 -4.060004376096823520e-02
6.322500000000000142e+01 -2.623131963048729032e-02 -3.661200409240025766e-02
6.323749999999999716e+01 -3.166991945307703199e-02 -3.170564804530342368e-02
6.325000000000000000e+01 -3.632119443762977379e-02 -2.623462808726009787e-02
6.326250000000000284e+01 -4.007227858498602080e-02 -2.007619154408259859e-02
6.327499999999999858e+01 -4.264345996502921093e-02 -1.327721959001171119e-02
6.328750000000000142e+01 -4.369158627341799411e-02 -6.222573176739744708e-03
6.329999999999999716e+01 -4.349901343359936084e-02 5.299759475959342492e-04
6.331250000000000000e+01 -4.226869816547301761e-02 6.892769135502541458e-03
6.332500000000000284e+01 -4.020106024854192689e-02 1.286735893499434819e-02
6.333749999999999858e+01 -3.712677941157033895e-02 1.835507231354223043e-02
6.335000000000000142e+01 -3.316765002792561312e-02 2.303439801240489068e-02
6.336249999999999716e+01 -2.859953767338435648e-02 2.661420438154861456e-02
6.337500000000000000e+01 -2.389452467507999223e-02 2.921868402649026655e-02
6.338750000000000284e+01 -1.907835371983740078e-02 3.094181925762824054e-02
6.339999999999999858e+01 -1.404069793054131543e-02 3.195063589162117773e-02
6.341250000000000142e+01 -9.038019979320200889e-03 3.175870373878852959e-02
6.342499999999999716e+01 -4.437295541337779245e-03 3.059809570388345723e-02
6.343750000000000000e+01 -6.559784067182656067e-04 2.871179187635266097e-02
6.345000000000000284e+01 2.619851133404202913e-03 2.641650363260893142e-02
6.346249999999999858e+01 5.371633062616228832e-03 2.371945851878063533e-02
6.347500000000000142e+01 7.451613710831499725e-03 2.040681852852697584e-02
6.348749999999999716e+01 8.495203624685743887e-03 1.692353571908201959e-02
6.350000000000000000e+01 8.604661750930929845e-03 1.357833112239426911e-02
6.351250000000000284e+01 8.137920314838294200e-03 1.076921832458795428e-02
6.352499999999999858e+01 7.236235616990244202e-03 8.208193627491875213e-03
6.353750000000000142e+01 5.836699395063258029e-03 5.917505072452346193e-03
6.354999999999999716e+01 3.763829815506183202e-03 4.125590086863059440e-03
6.356250000000000000e+01 1.429760486229433858e-03 3.192343211597743931e-03
6.357500000000000284e+01 -8.731942089233755500e-04 3.109324286202331481e-03
6.358749999999999858e+01 -2.884480254204743223e-03 3.461372697155232301e-03
6.360000000000000142e+01 -4.808339459440511693e-03 4.297959935574116944e-03
6.361249999999999716e+01 -6.607604709105517789e-03 5.680493314281253800e-03
6.362500000000000000e+01 -7.887545295543503879e-03 7.798400568852083964e-03
6.363750000000000284e+01 -8.379313104817506450e-03 1.028782672418909749e-02
6.364999999999999858e+01 -8.086120834539496996e-03 1.276930501910658426e-02
6.366250000000000142e+01 -7.385560594165107087e-03 1.520580709056887705e-02
6.367499999999999716e+01 -6.044080988988412284e-03 1.763624538948232665e-02
6.368750000000000000e+01 -3.943895242882170318e-03 2.001945444882312353e-02
6.370000000000000284e+01 -1.030736856636751313e-03 2.181229978938211550e-02
6.371249999999999858e+01 2.354985264956694149e-03 2.288265694069039832e-02
6.372500000000000142e+01 5.852570659414634523e-03 2.311991664756760448e-02
6.373749999999999716e+01 9.508542152202209205e-03 2.280547076991069205e-02
6.375000000000000000e+01 1.339021190914174708e-02 2.191698409545440873e-02
6.376250000000000284e+01 1.754169210416705108e-02 2.016715133517728992e-02
6.377499999999999858e+01 2.123016911815624186e-02 1.738937094585783424e-02
6.378750000000000142e+01 2.435438168204483167e-02 1.376183397160075234e-02
6.379999999999999716e+01 2.687377851661332251e-02 9.754789060699337738e-03
6.381250000000000000e+01 2.897795169805808535e-02 5.148652887869381405e-03
6.382500000000000284e+01 3.032190570900884091e-02 5.127027963745860390e-05
6.383749999999999858e+01 3.067389861212707625e-02 -5.578751559449139641e-03
6.385000000000000142e+01 2.987044329811913354e-02 -1.117111283098893085e-02
6.386249999999999716e+01 2.812433666368296947e-02 -1.661670459337569877e-02
6.387500000000000000e+01 2.564276371607362645e-02 -2.170731400435936889e-02
6.388750000000000284e+01 2.219850813056270522e-02 -2.668587477046826043e-02
6.389999999999999858e+01 1.774392074268345276e-02 -3.107901918318581314e-02
6.391250000000000142e+01 1.236419341811059551e-02 -3.454536285962760828e-02
6.392499999999999716e+01 6.647990479830451736e-03 -3.696811447488933949e-02
6.393750000000000000e+01 5.958411861782437775e-04 -3.845149294259686545e-02
6.395000000000000284e+01 -5.670272541501561979e-03 -3.910239481946042872e-02
6.396249999999999858e+01 -1.226299409822066006e-02 -3.853684533400896645e-02
6.397500000000000142e+01 -1.861791406640151553e-02 -3.674838309165774641e-02
6.398749999999999716e+01 -2.440098468427173012e-02 -3.374413307928991052e-02
6.400000000000000000e+01 -2.950023613539558623e-02 -3.007800993601866812e-02
6.401250000000000284e+01 -3.404388918765704347e-02 -2.567884682356241788e-02
6.402500000000000568e+01 -3.795059539121205250e-02 -2.049828183118065916e-02
6.403749999999999432e+01 -4.079814748706883654e-02 -1.455134000052532052e-02
6.404999999999999716e+01 -4.238734056419515145e-02 -8.235547497868313596e-03
6.406250000000000000e+01 -4.284807162432732741e-02 -2.060548033868543540e-03
6.407500000000000284e+01 -4.243369251573250039e-02 4.042428411610247442e-03
6.408750000000000568e+01 -4.108127349237798709e-02 1.007451570926940800e-02
6.409999999999999432e+01 -3.849397961637041066e-02 1.589054661443635441e-02
6.411249999999999716e+01 -3.479438611444284762e-02 2.094616615276263805e-02
6.412500000000000000e+01 -3.042821198000971242e-02 2.501707559313588042e-02
